# Name: CRT Guest Advanced (Port)_V Adaptive
# Original shader: crt-guest-advanced (guest.r); libretro/slang-shaders @ 3b0d6aa1d134
# Fitted to MiSTer RTL arithmetic (see tools/DESIGN.md)
# Pair with the matching (Port) gamma and mask; rows never exceed unity

adaptive
10bit

# Primary coefficients (maximum RGB = 0)
   0, 241,   0,   0
   0, 241,   0,   0
   0, 241,   0,   0
   0, 241,   0,   0
   0, 241,   0,   0
   0, 241,   0,   0
   0, 241,   0,   0
   0, 241,   0,   0
   0, 240,   0,   0
   0, 240,   0,   0
   0, 240,   0,   0
   0, 240,   0,   0
   0, 239,   0,   0
   0, 239,   0,   0
   0, 239,   0,   0
   0, 238,   0,   0
   0, 238,   0,   0
   0, 238,   0,   0
   0, 237,   0,   0
   0, 237,   0,   0
   0, 236,   0,   0
   0, 236,   0,   0
   0, 235,   0,   0
   0, 235,   0,   0
   0, 234,   0,   0
   0, 233,   0,   0
   0, 233,   0,   0
   0, 232,   0,   0
   0, 232,   0,   0
   0, 231,   0,   0
   0, 230,   0,   0
   0, 229,   0,   0
   0, 229,   0,   0
   0, 228,   0,   0
   0, 227,   0,   0
   0, 226,   0,   0
   0, 225,   0,   0
   0, 224,   0,   0
   0, 224,   0,   0
   0, 223,   0,   0
   0, 222,   0,   0
   0, 221,   0,   0
   0, 220,   0,   0
   0, 219,   0,   0
   0, 218,   0,   0
   0, 217,   0,   0
   0, 216,   0,   0
   0, 215,   0,   0
   0, 214,   0,   0
   0, 213,   0,   0
   0, 211,   0,   0
   0, 210,   0,   0
   0, 209,   0,   0
   0, 208,   0,   0
   0, 207,   0,   0
   0, 206,   0,   0
   0, 204,   0,   0
   0, 203,   0,   0
   0, 202,   0,   0
   0, 200,   0,   0
   0, 199,   0,   0
   0, 198,   0,   0
   0, 197,   0,   0
   0, 195,   0,   0
   0, 194,   0,   0
   0, 192,   0,   0
   0, 191,   0,   0
   0, 190,   0,   0
   0, 188,   0,   0
   0, 187,   0,   0
   0, 185,   0,   0
   0, 184,   0,   0
   0, 182,   0,   0
   0, 181,   0,   0
   0, 179,   0,   0
   0, 177,   1,   0
   0, 176,   1,   0
   0, 174,   1,   0
   0, 173,   1,   0
